path,orig,res,norm_orig,norm_res,status,denorm_res,word_diff
4321,damen i fråga fuktar med andra ord strupen men med klass och med måtta tycks det,Krukväxterna däremot ser väldigt törstiga ut. De har nog inte fuktats på länge.,damen i fråga fuktar med andra ord strupen men med klass och med måtta tycks det,krukväxterna däremot ser väldigt törstiga ut de har nog inte fuktats på länge,hard_mismatch,Krukväxterna däremot ser väldigt törstiga ut. De har nog inte fuktats på länge.,16
4735,trådlös anslutning är det som säljer,Vill gå hem.,trådlös anslutning är det som säljer,vill gå hem,hard_mismatch,Vill gå hem.,6
5167,vi kommer knappast att köpa de billigaste klonerna vi kan hitta,Det vet man sällan i februari.,vi kommer knappast att köpa de billigaste klonerna vi kan hitta,det vet man sällan i februari,hard_mismatch,Det vet man sällan i februari.,11
2451,att hundar har för vana att nosa varann i rumpan är en sak men det här är överkurs,Att hundar har förvarnat nosavarren i rumpan är en sak men det här är överkurs.,att hundar har för vana att nosa varann i rumpan är en sak men det här är överkurs,att hundar har förvarnat nosavarren i rumpan är en sak men det här är överkurs,hard_mismatch,Att hundar har förvarnat nosavarren i rumpan är en sak men det här är överkurs.,5
2171,ärekränkandes,Är det kränkandes?,ärekränkandes,är det kränkandes,hard_mismatch,Är det kränkandes?,3
4764,computer sweden har sökt hogia för en kommentar utan resultat,"Millmore, en talesman för Kompak.",computer sweden har sökt hogia för en kommentar utan resultat,millmore en talesman för kompak,hard_mismatch,"Millmore, en talesman för Kompak.",9
3476,männen får snällt vänta på café opera medan tjejerna ser på filmen och dricker champagne och chivas regal i foajén,Männen får snällt vänta på café-opera medan tjejerna ser på filmen och dricker champagne och Chivas Rigo i foajén.,männen får snällt vänta på café opera medan tjejerna ser på filmen och dricker champagne och chivas regal i foajén,männen får snällt vänta på caféopera medan tjejerna ser på filmen och dricker champagne och chivas rigo i foajén,hard_mismatch,Männen får snällt vänta på café-opera medan tjejerna ser på filmen och dricker champagne och Chivas Rigo i foajén.,3
4432,bara schweiz och usa var rikare,Det var kulmen.,bara schweiz och usa var rikare,det var kulmen,hard_mismatch,Det var kulmen.,5
4268,lena bergeskär blir ny politiskt sakkunnig på jordbruksdepartementet från och med den första januari nittonhundra nittionio,Hon har tidigare arbetat som rådgivare åt landstingsdirektören i Jämtland.,lena bergeskär blir ny politiskt sakkunnig på jordbruksdepartementet från och med den första januari nittonhundra nittionio,hon har tidigare arbetat som rådgivare åt landstingsdirektören i jämtland,hard_mismatch,Hon har tidigare arbetat som rådgivare åt landstingsdirektören i Jämtland.,16
4654,det kan vara en helt ny sorts människa det kan till och med vara varelser från andra planeter,Tänk dig att du ska sätta upp en skylt som håller igenom minst en istid och som ska förstås av den som ser den.,det kan vara en helt ny sorts människa det kan till och med vara varelser från andra planeter,tänk dig att du ska sätta upp en skylt som håller igenom minst en istid och som ska förstås av den som ser den,hard_mismatch,Tänk dig att du ska sätta upp en skylt som håller igenom minst en istid och som ska förstås av den som ser den.,22
4833,consultings kompetenscenter,Startsträckan för dem är snabbare.,consultings kompetenscenter,startsträckan för dem är snabbare,hard_mismatch,Startsträckan för dem är snabbare.,5
4955,än så länge har attentatet inte påverkat försäljningssiffrorna,Det är flera olika förändringar som ska göras.,än så länge har attentatet inte påverkat försäljningssiffrorna,det är flera olika förändringar som ska göras,hard_mismatch,Det är flera olika förändringar som ska göras.,8
1562,den andra september nittonhundra åttiosex togs åttahundra nittioåtta kronor och tjugofyra öre ut från kontot,Den 2 september 1986 togs 898 kronor och 24 öre ut från kontot.,den andra september nittonhundra åttiosex togs åttahundra nittioåtta kronor och tjugofyra öre ut från kontot,den två september nittonhundra niohundraåttiosex togs åttahundranittioåtta kronor och tjugofyra öre ut från kontot,hard_mismatch,Den två september nittonhundra niohundraåttiosex togs åttahundranittioåtta kronor och tjugofyra öre ut från kontot.,4
5200,leveransavtalet ska vara fördelaktigt för båda parter,Förra helgen talades det en hel del om att det var köpläge på börsen.,leveransavtalet ska vara fördelaktigt för båda parter,förra helgen talades det en hel del om att det var köpläge på börsen,hard_mismatch,Förra helgen talades det en hel del om att det var köpläge på börsen.,14
4967,i helgen hölls den första virtuella parlamentssessionen i världen,Sedan dess har det varit fullt upp på kontoret hemma i Linköping.,i helgen hölls den första virtuella parlamentssessionen i världen,sedan dess har det varit fullt upp på kontoret hemma i linköping,hard_mismatch,Sedan dess har det varit fullt upp på kontoret hemma i Linköping.,11
1610,den tredje oktober nittonhundra åttiosju togs niohundra tjugonio kronor och tjugoett öre ut från kontot,"Den 3 oktober 1987 togs 929,21 öre ut från kontot.",den tredje oktober nittonhundra åttiosju togs niohundra tjugonio kronor och tjugoett öre ut från kontot,den tre oktober nittonhundra niohundraåttiosju togs niohundratjugoniotjugoett öre ut från kontot,hard_mismatch,"Den tre oktober nittonhundra niohundraåttiosju togs niohundratjugonio,tjugoett öre ut från kontot.",7
4258,möjlighet att adoptera avgörs i varje enskilt fall och ska inte styras politiskt,Partistyrelsen väljs idag för fyra år.,möjlighet att adoptera avgörs i varje enskilt fall och ska inte styras politiskt,partistyrelsen väljs idag för fyra år,hard_mismatch,Partistyrelsen väljs idag för fyra år.,13
4308,jag är fylld av vördnad och respekt för de människor som deltar i na-rörelsen och får den att leva vidare,"Åh, titta!",jag är fylld av vördnad och respekt för de människor som deltar i narörelsen och får den att leva vidare,åh titta,hard_mismatch,"Åh, titta!",20
1696,fyrtiofyratusen trehundra fyrtiosex kronor har förts över från konto trettiosju sjuttiofyra etthundra sextiotvå streck noll till ditt personkonto,44 346 kronor har förts över från konto 37 74 162-0 till ditt personkonto.,fyrtiofyratusen trehundra fyrtiosex kronor har förts över från konto trettiosju sjuttiofyra etthundra sextiotvå streck noll till ditt personkonto,fyrtiofyra trehundrafyrtiosex kronor har förts över från konto trettiosju sjuttiofyra etthundrasextiotvånoll till ditt personkonto,hard_mismatch,fyrtiofyra trehundrafyrtiosex kronor har förts över från konto trettiosju sjuttiofyra etthundrasextiotvå-noll till ditt personkonto.,7
1840,aik-nytt berättar att aik-tränaren augustson åker bmx,AIK Nytt berättar att AIK-tränaren Augustsson åker BMX.,aiknytt berättar att aiktränaren augustson åker bmx,aik nytt berättar att aiktränaren augustsson åker bmx,hard_mismatch,AIK Nytt berättar att AIK-tränaren Augustsson åker BMX.,3
4138,för så var det med innehaverskan av boutiquen marielunds femme fatale att hon i någon mening var på rymmen jämt,"För så var det med innehaverskarna av butiken, Marie Lunds fem fatal, att hon i någon mening var på rymmen jämt.",för så var det med innehaverskan av boutiquen marielunds femme fatale att hon i någon mening var på rymmen jämt,för så var det med innehaverskarna av butiken marie lunds fem fatal att hon i någon mening var på rymmen jämt,hard_mismatch,"För så var det med innehaverskarna av butiken, Marie Lunds fem fatal, att hon i någon mening var på rymmen jämt.",6
4911,bjelke ansvarig för pc lans affärsområde server and storage,Först ut är Sybase som redan släppt sin version.,bjelke ansvarig för pc lans affärsområde server and storage,först ut är sybase som redan släppt sin version,hard_mismatch,Först ut är Sybase som redan släppt sin version.,9
4888,tage nordin,Nu ger företaget bort sin jämställdhetsplan.,tage nordin,nu ger företaget bort sin jämställdhetsplan,hard_mismatch,Nu ger företaget bort sin jämställdhetsplan.,6
5157,då kan man tänka sig hur snacket går i fikarummet,Han tar dynamiskt förlopp som exempel på ett luddigt begrepp.,då kan man tänka sig hur snacket går i fikarummet,han tar dynamiskt förlopp som exempel på ett luddigt begrepp,hard_mismatch,Han tar dynamiskt förlopp som exempel på ett luddigt begrepp.,10
1664,du vill föra över sjutusen etthundra åttio kronor och sex öre från ditt personkonto till konto tvåhundra åttiosex streck femhundra tretton,Du vill föra över 7 180 kronor och 6 öre från ditt personkonto till konto 286-513.,du vill föra över sjutusen etthundra åttio kronor och sex öre från ditt personkonto till konto tvåhundra åttiosex streck femhundra tretton,du vill föra över sju etthundraåttio kronor och sex öre från ditt personkonto till konto tvåhundraåttiosexfemhundratretton,hard_mismatch,Du vill föra över sju etthundraåttio kronor och sex öre från ditt personkonto till konto tvåhundraåttiosex-femhundratretton.,8
4666,han eller hon måste tänka tillbaka hundra tusen år förbi minst en istid,Östersjön är lika overklig för dem som Ankyllushavet är för oss.,han eller hon måste tänka tillbaka hundra tusen år förbi minst en istid,östersjön är lika overklig för dem som ankyllushavet är för oss,hard_mismatch,Östersjön är lika overklig för dem som Ankyllushavet är för oss.,13
4391,wenke fnyser,"Vad avhåller dig för att fortsätta på den maskulina banan nu då, när det innebar så pass mycket fördelar?",wenke fnyser,vad avhåller dig för att fortsätta på den maskulina banan nu då när det innebar så pass mycket fördelar,hard_mismatch,"Vad avhåller dig för att fortsätta på den maskulina banan nu då, när det innebar så pass mycket fördelar?",19
5047,projektet drivs av toppledarforum och kostar två miljoner kronor,Skrivarna är dock inte batteridrivna.,projektet drivs av toppledarforum och kostar två miljoner kronor,skrivarna är dock inte batteridrivna,hard_mismatch,Skrivarna är dock inte batteridrivna.,9
4245,det finns inga andra skäl än fiskala till att bibehålla boendeskatten,Förbundsstyrelsen vill därför gå längre än motionären och föreslå att boendeskatten på sikt ska avskaffas.,det finns inga andra skäl än fiskala till att bibehålla boendeskatten,förbundsstyrelsen vill därför gå längre än motionären och föreslå att boendeskatten på sikt ska avskaffas,hard_mismatch,Förbundsstyrelsen vill därför gå längre än motionären och föreslå att boendeskatten på sikt ska avskaffas.,13
4575,där borta kunde ni göra en fin insats,"Lycka till med arbetet att rädda miljön, men insatserna ska vara genomtänkta och noga planerade och sättas in där de verkligen skulle behövas.",där borta kunde ni göra en fin insats,lycka till med arbetet att rädda miljön men insatserna ska vara genomtänkta och noga planerade och sättas in där de verkligen skulle behövas,hard_mismatch,"Lycka till med arbetet att rädda miljön, men insatserna ska vara genomtänkta och noga planerade och sättas in där de verkligen skulle behövas.",23
1662,du vill föra över sextusen sjuhundra en kronor och sju öre från ditt lönekonto till konto åttiotre noll sexton,Du vill föra över 6701 kronor och 7 öre från ditt lönekonto till konto 83016.,du vill föra över sextusen sjuhundra en kronor och sju öre från ditt lönekonto till konto åttiotre noll sexton,du vill föra över 6701 kronor och sju öre från ditt lönekonto till konto 83016,hard_mismatch,Du vill föra över 6701 kronor och sju öre från ditt lönekonto till konto 83016.,6
4279,kommittén ska lämna sitt slutbetänkande senast den trettioförsta december tjugo hundra,Bostadsutskottet vill ha snabb utvärdering av nya bostadsbidragen.,kommittén ska lämna sitt slutbetänkande senast den trettioförsta december tjugo hundra,bostadsutskottet vill ha snabb utvärdering av nya bostadsbidragen,hard_mismatch,Bostadsutskottet vill ha snabb utvärdering av nya bostadsbidragen.,11
